-3.5458064516129033, -5.566134457288319
-3.132903225806452, -5.890534574135124
-2.941935483870968, -5.944127196093978
-2.8335483870967746, -6.254185202186704
-2.766451612903226, -6.215114968910402
-2.7148387096774194, -6.3623920210324245
-2.668387096774194, -6.377735675833577
-2.621935483870968, -6.8820832116179105
-2.6064516129032262, -6.827689354421399
-2.575483870967742, -6.959522597337561
-2.5445161290322584, -6.967164378416726
-2.5135483870967743, -6.7729950340107665
-2.5135483870967743, -6.920472394942202
-2.503225806451613, -6.5245720485748855
-2.492903225806452, -6.8738204732295625
-2.4825806451612906, -6.58658765596962
-2.4619354838709677, -6.9901297834161
-2.4567741935483873, -7.036681550724032
-2.4412903225806453, -6.951239828068271
-2.420645161290323, -7.098637065475942
-2.4154838709677424, -7.005473438217251
-2.3845161290322583, -7.1838784793222885
-2.3845161290322583, -7.106258815674163
-2.374193548387097, -6.8500738638734715
-2.3483870967741938, -7.230310061344572
-2.3329032258064517, -7.090534574135125
-2.3174193548387096, -6.648042398697992
-2.301935483870968, -7.028318657930977
-2.301935483870968, -7.13698618703835
-2.291612903225807, -7.230089721654217
-2.281290322580645, -6.8186654425572755
-2.2606451612903227, -6.678869924466886
-2.2554838709677423, -6.880661019071068
-2.2348387096774194, -6.927152693736176
-2.229677419354839, -7.113419855610733
-2.2038709677419357, -6.74074531569503
-2.1987096774193553, -6.670867587530776
-2.167741935483871, -7.043321787756124
-2.167741935483871, -6.763890998622877
-2.1625806451612903, -6.701775236823435
-2.1470967741935487, -6.60080958143805
-2.1367741935483875, -6.492101990568793
-2.1212903225806454, -6.538613696114844
-2.110967741935484, -6.220333013395651
-2.0903225806451613, -6.158157158953387
-2.0490322580645164, -6.181282811000292
-2.012903225806452, -6.087998998455952
-2.00258064516129, -6.204388432166256
-1.9716129032258065, -5.917075491382548
-1.9251612903225808, -5.909133247089262
-1.9045161290322583, -5.862481325376622
-1.863225806451613, -5.6605099528439675
-1.8477419354838713, -5.707021658390017
-1.7858064516129035, -5.574827859616909
-1.749677419354839, -5.683355172557692
-1.7341935483870974, -5.349530526227935
-1.692903225806452, -5.357132245545215
-1.6567741935483875, -5.364753995743437
-1.6, -5.349009723323457
-1.5432258064516131, -5.100406459959103
-1.5019354838709682, -5.038150481993072
-1.455483870967742, -5.100065934983099
-1.4193548387096775, -4.9990201560739465
-1.3883870967741938, -5.053233735341985
-1.3522580645161293, -4.78142469640696
-1.3264516129032256, -4.54846555105788
-1.3006451612903227, -4.494031632099486
-1.269677419354839, -4.641388807745273
-1.2283870967741937, -4.447179401577431
-1.1922580645161291, -4.687660142720026
-1.176774193548387, -4.555646621875391
-1.1458064516129034, -4.718527730250803
-1.125161290322581, -4.625304010349288
-1.1096774193548389, -4.501052455869465
-1.0941935483870973, -4.578612026874765
-1.047741935483871, -4.632765513499979
-1.0374193548387098, -4.392104494428911
