-3.7780645161290325, -7.111667153528355
-3.483870967741936, -7.079477527855444
-3.1741935483870973, -6.682415390393523
-3.045161290322581, -5.603001293661061
-2.9212903225806457, -6.696957809957016
-2.854193548387097, -7.077033760380587
-2.7922580645161297, -7.193222885281475
-2.725161290322581, -7.495679172056921
-2.6787096774193553, -7.56535659141176
-2.6322580645161295, -8.061942160831281
-2.5909677419354837, -8.022972081959688
-2.5600000000000005, -7.906422401201852
-2.518709677419355, -8.06150148145057
-2.5135483870967743, -8.340912239702874
-2.4980645161290322, -8.154564954304552
-2.4567741935483873, -8.278596169094019
-2.451612903225807, -8.395005633685265
-2.451612903225807, -8.534721028251887
-2.420645161290323, -8.464743145682927
-2.3896774193548387, -8.588814422234277
-2.3896774193548387, -8.681958018612026
-2.3896774193548387, -8.744053749530526
-2.3845161290322583, -8.518936694070025
-2.363870967741936, -8.448998873262948
-2.3432258064516134, -8.596396110670618
-2.3329032258064517, -8.673975712556858
-2.322580645161291, -8.720507448983849
-2.301935483870968, -8.611759796352711
-2.296774193548387, -8.534120101823644
-2.281290322580645, -8.689299336477067
-2.2606451612903227, -8.572789717481115
-2.250322580645162, -8.254509034761924
-2.2451612903225806, -8.487347994825356
-2.2193548387096778, -8.386342277678088
-2.2141935483870974, -8.231082919500896
-2.2038709677419357, -8.21551892500939
-2.1780645161290324, -8.130037140591746
-2.1625806451612903, -8.098929182489671
-2.1367741935483875, -7.966875599883152
-2.126451612903226, -7.99788340358052
-2.1212903225806454, -7.850386011768142
-2.110967741935484, -7.811536118182197
-2.0903225806451613, -7.702788465551057
-2.0490322580645164, -7.741438050327588
-2.0490322580645164, -7.640532487585027
-2.0335483870967748, -7.609424529482952
-2.028387096774194, -7.492975003129825
