-3.503234152652005, -8.13953488372093
-3.3376455368693403, -7.75968992248062
-3.203104786545925, -7.736434108527131
-3.1720569210866754, -7.720930232558139
-2.9805950840879687, -7.511627906976743
-2.8978007761966365, -7.674418604651162
-2.7787839586028458, -7.720930232558139
-2.73738680465718, -8.031007751937985
-2.6442432082794305, -8.108527131782946
-2.582147477360931, -8.666666666666666
-2.5666235446313066, -8.325581395348838
-2.509702457956015, -8.503875968992247
-2.426908150064683, -9.124031007751938
-2.40620957309185, -9.720930232558139
-2.3699870633893916, -9.635658914728682
-2.3648124191461837, -9.25581395348837
-2.3596377749029753, -9.51937984496124
-2.3130659767141006, -9.023255813953488
-2.2820181112548514, -9.209302325581394
-2.2406209573091846, -8.891472868217054
-2.2302716688227684, -9.13953488372093
-2.2095730918499354, -8.728682170542635
-2.1940491591203104, -8.62015503875969
-2.168175937904269, -8.767441860465116
-2.137128072445019, -8.542635658914728
-2.137128072445019, -8.5968992248062
-2.116429495472186, -8.418604651162791
-2.1009055627425615, -8.356589147286822
-2.080206985769728, -8.25581395348837
-2.04398447606727, -8.046511627906977
-2.007761966364812, -8.217054263565892
-1.9974126778783958, -7.891472868217053
