-4.009673518742443, -8.244444444444445
-3.535671100362757, -8.311111111111112
-3.259975816203144, -8.081481481481482
-3.071342200725514, -8.185185185185187
-2.9552599758162033, -8.014814814814816
-2.82950423216445, -8.051851851851854
-2.742442563482467, -8.037037037037038
-2.6747279322853688, -8.31851851851852
-2.636033857315599, -8.266666666666667
-2.5779927448609437, -8.496296296296297
-2.611850060459492, -8.68888888888889
-2.5538089480048374, -8.666666666666668
-2.5441354292623943, -8.814814814814817
-2.4860943168077387, -8.844444444444445
-2.505441354292624, -8.911111111111111
-2.4715840386940755, -9.088888888888889
-2.432889963724305, -9.088888888888889
-2.408706166868199, -9.148148148148149
-2.384522370012092, -9.25925925925926
-2.2636033857315603, -9.2
-2.249093107617896, -9
-2.229746070133011, -8.88888888888889
-2.2007255139056836, -8.762962962962963
-2.1813784764207984, -8.622222222222224
-2.2103990326481258, -8.540740740740741
-2.1668681983071343, -8.459259259259259
-2.137847642079807, -8.325925925925926
-2.089480048367594, -8.140740740740743
-2.070133010882709, -8.229629629629631
-1.9879081015719473, -7.985185185185186
-1.8234582829504236, -7.68888888888889
-1.7944377267230958, -7.5851851851851855
-1.7847642079806536, -7.725925925925927
-1.6299879081015725, -7.674074074074075
-1.6106408706166873, -7.600000000000001
-1.581620314389359, -7.533333333333334
-1.6154776299879083, -7.422222222222223
-1.6493349455864572, -7.392592592592593
-1.5622732769044743, -7.348148148148149
-1.5284159613059254, -7.311111111111112
-1.4945586457073765, -7.25925925925926
-1.4752116082224909, -7.155555555555557
-1.4171704957678357, -7.170370370370371
-1.3833131801692873, -7.244444444444445
-1.3639661426844016, -7.162962962962964
-1.2817412333736398, -7.125925925925927
-1.3446191051995164, -7.051851851851852
-1.3301088270858528, -7.007407407407408
-1.402660217654172, -6.777777777777779
-1.3010882708585254, -6.711111111111112
-1.3252720677146317, -6.65925925925926
-1.3688029020556227, -6.622222222222224
-1.2962515114873039, -6.540740740740741
